Wall time,Step,Value
1600485526.4480042,351,0.0
1600485657.1973853,352,0.0
1600485789.060659,353,0.0
1600485922.5489721,354,0.0
1600486051.1056247,355,0.0
1600486180.8572278,356,0.0
1600486311.425125,357,0.0
1600486435.6188633,358,0.0
1600486567.7378001,359,0.0
1600486701.1442332,360,0.0
1600486833.0144248,361,0.0
1600486968.8337438,362,0.0
1600487096.5434926,363,0.0
1600487228.4731846,364,0.0
1600487359.8560216,365,0.0
1600487491.7869775,366,0.0
1600487622.7908132,367,0.0
1600487757.185789,368,0.0
1600487892.1547537,369,0.0
1600488025.347998,370,0.0
1600488155.682259,371,0.0
1600488283.374558,372,0.0
1600488416.8184097,373,0.0
1600488548.3614125,374,0.0
1600488680.3343165,375,0.0
1600488814.747101,376,0.0
1600488942.632607,377,0.0
1600489071.417839,378,0.0
1600489198.258358,379,0.0
1600489329.5481095,380,0.0
1600489463.3444529,381,0.0
1600489593.4934123,382,0.0
1600489723.3667307,383,0.0
1600489857.8790672,384,0.0
1600489992.7296975,385,0.0
1600490126.1339068,386,0.0
1600490263.1168795,387,0.0
1600490393.2677925,388,0.0
1600490521.0683622,389,0.0
1600490653.2288735,390,0.0
1600490779.9317951,391,0.0
1600490911.5844111,392,0.0
1600491046.9533513,393,0.0
1600491183.6134782,394,0.0
1600491311.5976727,395,0.0
1600491442.4373522,396,0.0
1600491572.0958624,397,0.0
1600491702.339746,398,0.0
1600491829.6314464,399,0.0
1600491959.420279,400,0.0
1600492089.9123073,401,0.0
1600492219.2544634,402,0.0
1600492349.1815584,403,0.0
1600492477.5967054,404,0.0
1600492600.92503,405,0.0
1600492733.8410475,406,0.0
1600492867.4851656,407,0.0
1600492995.3451166,408,0.0
1600493126.3558648,409,0.0
1600493260.6075835,410,0.0
1600493390.1741552,411,0.0
1600493518.3622763,412,0.0
1600493648.384116,413,0.0
1600493787.5065918,414,0.0
1600493915.9044847,415,0.0
1600494045.5328164,416,0.0
1600494177.2945633,417,0.0
1600494308.448957,418,0.0
1600494433.2701633,419,0.0
1600494564.420937,420,0.0
1600494695.1090095,421,0.0
1600494825.3927643,422,0.0
1600494956.5178583,423,0.0
1600495044.43014,424,0.39179688692092896
1600495173.4126766,425,0.0
1600495302.1396327,426,0.0
1600495432.716854,427,0.0
1600495561.912474,428,0.0
1600495692.0725,429,0.0
1600495817.7858171,430,0.0
1600495948.6134775,431,0.0
1600496078.6226811,432,0.0
1600496211.7129807,433,0.0
1600496342.4090009,434,0.0
1600496472.2542841,435,0.0
1600496599.8462117,436,0.0
1600496736.5979826,437,0.0
1600496868.6717484,438,0.0
1600496997.9663088,439,0.0
1600497124.2400832,440,0.0
1600497256.2855475,441,0.0
1600497383.324303,442,0.0
